n_nodes,influence,communities,nodes
6.000000000000004,1912.89,0.36391933785928543,"[0, 352, 107, 366, 1821, 351]"
33.0,2072.98,0.23807655245809667,"[0, 3591, 1748, 1911, 2450, 1813, 3439, 800, 1821, 799, 415, 3235, 2858, 3036, 1871, 4018, 4024, 1827, 3904, 1989, 351, 378, 3014, 107, 1864, 252, 2889, 352, 3946, 2508, 1573, 3020, 2001]"
5.0000000000000036,1880.61,0.36655751951894444,"[0, 352, 107, 1821, 351]"
45.99999999999999,2132.56,0.23466036216155506,"[0, 3591, 1800, 2188, 2450, 1813, 1561, 1821, 799, 800, 1827, 804, 1573, 2855, 1831, 2287, 3629, 1965, 4024, 1210, 1999, 604, 351, 352, 2273, 2889, 3946, 1899, 107, 1874, 378, 252, 3285, 213, 1879, 1625, 349, 2780, 3563, 366, 3566, 2293, 3190, 1909, 3958, 2109]"
6.000000000000004,1788.62,0.36334094826254004,"[0, 352, 1899, 107, 1779, 351]"
8.999999999999996,1947.3,0.3105308707777328,"[0, 352, 1800, 107, 1969, 1841, 1821, 2622, 351]"
19.000000000000004,2029.51,0.2565595485248624,"[0, 2177, 3591, 1800, 2450, 403, 1813, 1573, 1821, 1969, 252, 1790, 1827, 3904, 352, 1841, 1864, 107, 351]"
30.000000000000004,2095.15,0.257666387837002,"[0, 2689, 3591, 1800, 2188, 403, 1813, 1561, 1821, 1827, 1573, 1831, 2858, 1841, 1842, 4018, 4024, 3014, 1864, 1999, 3285, 349, 351, 352, 3817, 3946, 107, 252, 885, 378]"
65.0,2178.62,0.2320937739030715,"[0, 2689, 352, 403, 1573, 1561, 1831, 107, 1800, 3727, 3904, 1989, 1827, 1841, 3014, 2858, 1842, 1864, 351, 2188, 2940, 1879, 2780, 3591, 2889, 4018, 378, 2508, 3020, 3563, 1813, 2001, 3285, 3566, 2293, 3254, 3190, 366, 1909, 3958, 467, 4024, 852, 1625, 213, 3926, 1899, 2517, 1821, 3038, 3946, 2273, 604, 3036, 349, 867, 989, 1381, 2533, 3045, 3817, 1644, 252, 1655, 152]"
36.0,2108.66,0.26562479658384264,"[0, 2435, 3591, 1800, 2188, 3980, 1428, 1821, 1573, 1965, 1456, 1969, 4018, 1970, 1975, 4024, 3903, 2113, 325, 1864, 3545, 604, 2652, 1116, 351, 352, 2400, 3045, 3946, 107, 366, 2034, 1782, 379, 252, 280]"
66.99999999999999,2174.33,0.22903005661903064,"[0, 1800, 1934, 2450, 1813, 1821, 799, 800, 1827, 804, 1573, 1788, 1831, 2855, 3881, 3754, 2858, 3884, 1965, 1839, 1841, 1970, 4018, 4024, 2107, 3903, 3904, 2113, 1343, 322, 1860, 325, 2889, 334, 2896, 852, 3926, 1879, 604, 349, 351, 352, 863, 2400, 867, 1381, 3045, 3817, 3946, 107, 2924, 3949, 3310, 366, 2801, 3954, 252, 2293, 885, 1911, 2422, 2937, 378, 2171, 3836, 381, 1791]"
79.0,2189.0,0.2321887184542033,"[0, 352, 324, 3629, 107, 366, 2622, 1821, 351, 2113, 604, 2171, 3747, 3817, 3310, 2801, 2293, 3836, 252, 1791, 1800, 1813, 799, 800, 1827, 804, 1831, 2855, 2858, 3884, 2348, 1839, 1841, 1342, 1727, 1343, 3904, 322, 1860, 325, 2889, 334, 2896, 852, 3926, 1879, 349, 863, 2400, 867, 1381, 2406, 3946, 2924, 3949, 3954, 885, 2422, 1911, 2937, 378, 381, 1934, 2959, 1428, 1445, 1965, 1970, 4018, 4024, 1989, 2517, 3036, 989, 3038, 2533, 3045, 1018, 3572]"
76.0,2183.05,0.23313939303805853,"[0, 3591, 1800, 2188, 2450, 3489, 2594, 1821, 1955, 1445, 800, 1827, 1954, 1573, 2469, 1788, 2858, 3629, 1965, 4024, 3754, 4013, 351, 604, 1456, 1841, 4018, 1970, 945, 2102, 313, 2622, 107, 378, 885, 3946, 1899, 252, 352, 3904, 1989, 3014, 2508, 3020, 2001, 1874, 467, 852, 213, 3926, 2517, 1625, 2780, 349, 3036, 989, 867, 3038, 2789, 2406, 3045, 2533, 3817, 2924, 366, 3949, 3310, 3439, 2801, 3954, 2293, 2422, 2937, 2171, 1745, 1266]"
11.999999999999998,2003.34,0.3025640580502479,"[0, 352, 324, 1573, 1831, 107, 366, 1841, 1779, 2803, 1821, 351]"
42.0,2113.01,0.23650267001605874,"[0, 352, 1827, 1573, 1831, 1800, 107, 3940, 1934, 1821, 351, 2450, 1813, 799, 800, 804, 2855, 3881, 3754, 2858, 3884, 1965, 1839, 1841, 1970, 4018, 4024, 2107, 3903, 3904, 2113, 1343, 322, 1860, 26, 2889, 334, 1879, 604, 349, 3946, 2103]"
58.00000000000001,2153.83,0.2311883568319888,"[0, 3591, 1800, 2450, 1813, 1558, 1821, 1827, 804, 1573, 1831, 3881, 3754, 2858, 1965, 3629, 1839, 1841, 4018, 439, 4024, 2622, 3903, 2111, 1343, 322, 1989, 2889, 334, 1743, 2896, 852, 2517, 3926, 1879, 604, 2780, 349, 351, 863, 352, 3036, 867, 3836, 1381, 2406, 2533, 3045, 2665, 3946, 107, 3817, 366, 3954, 252, 1911, 1788, 3654]"
4.000000000000003,1721.33,0.41371213536380425,"[352, 3591, 107, 351]"
15.000000000000002,2029.67,0.28959945644280105,"[0, 2689, 352, 1445, 1573, 3591, 1800, 1831, 107, 366, 1841, 2171, 349, 1821, 351]"
44.99999999999999,2128.91,0.23800546656255983,"[0, 1800, 2188, 2450, 1813, 1561, 1821, 799, 800, 1827, 804, 1573, 2855, 1831, 3629, 1965, 4024, 1210, 2109, 2889, 1874, 3285, 213, 1879, 1625, 604, 349, 2780, 351, 352, 2273, 3946, 107, 1899, 3563, 366, 2287, 3566, 1779, 2293, 3190, 1909, 3958, 378, 252]"
11.999999999999998,2017.11,0.3147949040342104,"[0, 2362, 352, 1831, 403, 1573, 2803, 107, 366, 1841, 1821, 351]"
35.0,2108.15,0.26652353071702395,"[0, 3591, 1800, 2188, 1428, 280, 1821, 1573, 1965, 1456, 1969, 1841, 4018, 1970, 1975, 4024, 3903, 2113, 325, 1864, 3545, 604, 2652, 1116, 351, 352, 2400, 3045, 3946, 107, 366, 2034, 1782, 379, 252]"
78.0,2188.26,0.2343948836991464,"[0, 352, 324, 1573, 1831, 107, 366, 1841, 1779, 1800, 1821, 351, 1827, 3591, 2188, 2858, 1842, 1813, 1879, 2780, 1561, 2940, 3111, 3285, 3563, 3817, 4018, 378, 213, 3566, 2293, 3190, 2406, 4024, 1909, 3958, 1899, 3949, 1625, 3980, 911, 252, 1428, 406, 1948, 3946, 3489, 1954, 1955, 885, 349, 1445, 2422, 2937, 3954, 2469, 4013, 1965, 1456, 945, 1970, 604, 1864, 1989, 2455, 2508, 3020, 2001, 467, 2517, 3036, 989, 1471, 3045, 2533, 1006, 2034, 2262]"
3.0000000000000018,1699.23,0.42541322799314996,"[107, 352, 351]"
20.999999999999996,2040.59,0.25762051014504506,"[0, 1800, 3980, 1934, 2450, 403, 1813, 1821, 1969, 2676, 1842, 1665, 3126, 1827, 1841, 1573, 352, 107, 252, 349, 351]"
19.999999999999993,2051.45,0.2651907656880095,"[0, 2689, 3591, 1800, 2188, 403, 1813, 1561, 1821, 1827, 1573, 1831, 2858, 1841, 1842, 4018, 351, 352, 107, 115]"
44.99999999999999,2135.21,0.246592292666985,"[0, 352, 324, 1573, 1831, 107, 366, 2188, 1758, 2450, 1821, 351, 1813, 1561, 799, 800, 1827, 804, 2855, 3629, 1965, 4024, 1210, 2109, 2889, 1874, 3285, 213, 1879, 1625, 604, 349, 2780, 2273, 3946, 1899, 3563, 2287, 3566, 2293, 3190, 1909, 3958, 378, 252]"
15.000000000000002,2030.75,0.3036708447534453,"[0, 352, 1831, 107, 604, 366, 1841, 17, 252, 2171, 349, 1821, 2622, 351, 2235]"
13.0,2012.4,0.29868516220137553,"[0, 352, 1573, 3591, 1800, 1831, 107, 366, 1841, 2803, 1821, 351, 2878]"
20.999999999999996,2062.99,0.2727821200671092,"[0, 352, 107, 1821, 2689, 3591, 1800, 2188, 403, 1813, 1561, 1827, 1573, 1831, 2858, 1841, 2841, 1500, 351, 366, 3126]"
30.000000000000004,2095.88,0.2784555485991581,"[0, 2689, 3591, 1800, 2188, 1561, 1821, 334, 1210, 348, 1006, 2323, 351, 366, 1831, 4024, 349, 3014, 1864, 1999, 1841, 3285, 1573, 352, 3817, 3946, 107, 885, 378, 186]"
13.0,1999.55,0.2929980896736094,"[0, 352, 1573, 3591, 1800, 1831, 107, 1969, 2450, 2803, 1821, 351, 1746]"
78.0,2194.42,0.2501251823912589,"[0, 2689, 1408, 3591, 1800, 1655, 2188, 277, 3226, 1821, 3111, 1841, 4024, 313, 1979, 2113, 325, 1989, 1864, 1484, 2508, 2001, 1874, 467, 852, 213, 3285, 604, 349, 351, 352, 3563, 3817, 3946, 107, 1899, 1006, 366, 4018, 378, 3566, 2293, 3190, 2406, 1909, 3958, 3949, 1625, 3980, 911, 252, 1428, 406, 1948, 3489, 1954, 1955, 885, 1445, 2422, 2937, 3954, 2469, 4013, 1965, 1456, 945, 1970, 2827, 3020, 2517, 3036, 989, 3038, 3045, 2533, 2034, 2262]"
10.999999999999998,1988.64,0.2796675348594173,"[0, 352, 1827, 3940, 1573, 1831, 1800, 107, 1813, 1821, 351]"
36.0,2107.83,0.25563990132326264,"[0, 3591, 1800, 2450, 1813, 1821, 1573, 1965, 1456, 1969, 1970, 4018, 1841, 1975, 4024, 3903, 2113, 325, 1864, 3545, 2652, 1116, 604, 351, 2400, 352, 3045, 3946, 107, 366, 2034, 1782, 1911, 379, 252, 1235]"
61.0,2167.27,0.23144118119656965,"[0, 3591, 1800, 2450, 1813, 1821, 799, 800, 1827, 804, 1573, 1831, 2986, 1965, 1969, 4018, 2359, 4024, 313, 1979, 2495, 1860, 1863, 1480, 1864, 2508, 3020, 213, 3926, 1879, 2517, 3545, 1625, 604, 349, 2652, 351, 352, 1116, 3940, 3045, 2533, 3817, 3946, 107, 1899, 3563, 366, 3566, 1644, 252, 2293, 3190, 3958, 885, 1782, 378, 1909, 2940, 1534, 2687]"
22.999999999999996,2070.34,0.26648059264061663,"[0, 2689, 3591, 1800, 2188, 403, 1813, 1561, 1821, 1827, 1573, 2858, 1831, 1842, 1841, 4018, 352, 351, 107, 1539, 366, 252, 604]"
26.0,2085.85,0.2573923811507085,"[0, 2689, 3591, 1800, 2188, 403, 1813, 1561, 1821, 1827, 1573, 1831, 2858, 1841, 1842, 4018, 349, 351, 352, 3045, 3946, 107, 366, 115, 252, 4024]"
