spread-min,spread-max,spread-1q,spread-3q,spread-median,spread-mean,seed-min,seed-max,seed-1q,seed-3q,seed-median,seed-mean,communities-min,communities-max,communities-1q,communities-3q,communities-median,communities-mean,fairness-min,fairness-max,fairness-1q,fairness-3q,fairness-median,fairness-mean,budget-min,budget-max,budget-1q,budget-3q,budget-median,budget-mean,time-min,time-max,time-1q,time-3q,time-median,time-mean
0.006518539484857062,0.11733088027172374,0.06266699688649872,0.1028163034248514,0.08689923577696008,0.08096548865795965,0.06,1.0,0.28,0.74,0.5,0.508452380952381,0.49402913748332644,0.9660714883872836,0.9384730158178861,0.955973714739357,0.9502250944318802,0.9401343917486388,0.1674453888423022,0.9863774008904191,0.8775627055599357,0.91978339965696,0.898361790961516,0.8772491467954869,-0.1163474643138942,0.9733519833584391,0.11402517753389282,0.5621009970590345,0.3196865361164909,0.34228118954824355,0.19999999999999996,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.20079365079365077
0.006518539484857062,0.11733088027172374,0.0630738748938579,0.10288281913388056,0.08668553637135579,0.08118178185511397,0.06,1.0,0.28,0.735,0.5,0.5075294117647058,0.49402913748332644,0.9664080298784782,0.9386718727474455,0.9559800049736503,0.950193506251286,0.9405699962335569,0.1674453888423022,0.9863774008904191,0.8779481000079503,0.9193273524242791,0.8986914758876382,0.8785199255952942,-0.1163474643138942,0.9733519833584391,0.11299404633813931,0.5596262821892259,0.3217129330751022,0.340943415598791,0.19999999999999996,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.20078431372549016
0.006518539484857062,0.11733088027172374,0.06309510331163318,0.10265213699405605,0.08632040758562129,0.08101396466593573,0.06,1.0,0.28,0.73,0.51,0.5104597701149426,0.49402913748332644,0.9664080298784782,0.938517644766592,0.9558220524755963,0.9500168702014752,0.9405330439904829,0.1674453888423022,0.9863774008904191,0.8776911381781239,0.9198721305548176,0.8991941966781328,0.8784778569366622,-0.1163474643138942,0.9733519833584391,0.12373574349042393,0.5607560433254429,0.3233268775554121,0.3438287132884315,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.0633279082932352,0.10270096235493914,0.08637135578828191,0.0812873697009788,0.06,1.0,0.28,0.73,0.5,0.5077153558052434,0.49402913748332644,0.9664080298784782,0.9388840257379034,0.9562809678964836,0.950193506251286,0.9409859244760996,0.1674453888423022,0.9863774008904191,0.8787688975085786,0.9201937576255166,0.8995706442234289,0.8798619731896472,-0.1163474643138942,0.9733519833584391,0.11939602611003514,0.5581199340076035,0.3233268775554121,0.3415861440683544,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.06296136427964902,0.10257889895273138,0.08575148598924426,0.08065916318409616,0.06,1.0,0.29,0.74,0.51,0.5140073529411765,0.49402913748332644,0.9664080298784782,0.9387043577891663,0.9560549094362597,0.9500035128522011,0.9406124360521626,0.1674453888423022,0.9863774008904191,0.8781554622265733,0.9200329440901671,0.8996538431375067,0.8796506899067278,-0.1163474643138942,0.9733519833584391,0.12589663582239433,0.563607345240657,0.32746933505487413,0.3480257661489386,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.06322388904613643,0.10255448627228983,0.08610812340786868,0.08111483666819076,0.06,1.0,0.29,0.73,0.51,0.5107692307692308,0.49402913748332644,0.9664080298784782,0.9392869873615186,0.956320054374639,0.950193506251286,0.9412846367170288,0.1674453888423022,0.9863774008904191,0.8814541539197656,0.9231072144799635,0.900733063518962,0.8845412130113082,-0.1163474643138942,0.9733519833584391,0.129617674485331,0.5577433469621979,0.32479736030413886,0.3444278386176385,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.06319169261251062,0.10257889895273138,0.08613430512312482,0.08103811065030746,0.06,1.0,0.29,0.73,0.505,0.5107608695652174,0.49402913748332644,0.9664080298784782,0.9392007282080159,0.9563321864358174,0.9501325526003295,0.9408718911003026,0.1674453888423022,0.9863774008904191,0.8814948835509773,0.9246186514691425,0.9007599063080554,0.8830596174436111,-0.1163474643138942,0.9733519833584391,0.12884656767807184,0.5579316404849006,0.3240621189297755,0.3449478859666358,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.06319169261251062,0.10170888763090857,0.08575148598924426,0.08058332362098533,0.06,1.0,0.2975,0.73,0.51,0.5165073529411766,0.49402913748332644,0.9664080298784782,0.9392007282080159,0.9563321864358174,0.9500035128522011,0.9403690977572,0.1674453888423022,0.9863774008904191,0.8815084600947147,0.9246186514691425,0.9009743489295059,0.8811799035255635,-0.1163474643138942,0.9733519833584391,0.13669213112402268,0.5579316404849006,0.32746933505487413,0.3505165677202665,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.0633799179167846,0.10200325502405888,0.08575148598924426,0.08089415864704218,0.06,1.0,0.29,0.73,0.51,0.5148529411764706,0.49402913748332644,0.9664769690510588,0.9397158023488879,0.9563868220420796,0.9500035128522011,0.9406774070379884,0.1674453888423022,0.9863774008904191,0.8816814016955858,0.9266744517584766,0.9015690576621426,0.8831051206472774,-0.1163474643138942,0.9733519833584391,0.13163510508571835,0.5567749802740118,0.32746933505487413,0.34782455052173655,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.06268751769034814,0.10184687234644778,0.08569629210302858,0.08054915506231669,0.06,1.0,0.29,0.74,0.51,0.5181318681318681,0.49402913748332644,0.9664769690510588,0.9389419507475079,0.9564415403102595,0.949992572735342,0.9404919228265799,0.1674453888423022,0.9863774008904191,0.8826540980021169,0.9264315322431668,0.9029138534180804,0.8834678665937717,-0.1163474643138942,0.9733519833584391,0.13230758195251413,0.5584965210530091,0.3282404418621333,0.35135972030742857,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.06190914237192188,0.10180087744126805,0.08524624964619304,0.0800041133241157,0.06,1.0,0.2925,0.7475,0.51,0.5225179856115107,0.49402913748332644,0.9664769690510588,0.9382401742963847,0.9564233008875329,0.94987192380361,0.9402286208103753,0.1674453888423022,0.9863774008904191,0.8825429576921249,0.9265455862455451,0.9030023195949153,0.8832162030213121,-0.1163474643138942,0.9733519833584391,0.13361667025320992,0.5722509145685388,0.3366508858761925,0.3563833245862961,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11733088027172374,0.06151287857345032,0.10184687234644778,0.08527172374752334,0.07999776220289156,0.06,1.0,0.29,0.75,0.51,0.5223104693140794,0.49402913748332644,0.9664769690510588,0.9381149442290324,0.9564415403102595,0.9499901555029269,0.9401978796693514,0.1674453888423022,0.9863774008904191,0.8826540980021169,0.928419811921746,0.9032178423857865,0.8836966687281463,-0.1163474643138942,0.9733519833584391,0.13230758195251413,0.5820959758984291,0.3323291012122517,0.35654823823037624,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.06131651570902916,0.10180087744126805,0.08524624964619304,0.07969916226656376,0.06,1.0,0.2925,0.75,0.51,0.5243525179856116,0.49402913748332644,0.9664769690510588,0.9376788171984759,0.9564233008875329,0.94987192380361,0.939723554727186,0.1674453888423022,0.9863774008904191,0.882668948809311,0.9290789649519711,0.9033392746188916,0.8826717091579862,-0.1163474643138942,0.9733519833584391,0.13361667025320992,0.5824187647944911,0.33387131482676996,0.35903375427482415,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11733088027172374,0.06083852250212284,0.10189888196999716,0.08511746391168978,0.07929768321220844,0.06,1.0,0.29,0.76,0.515,0.5271830985915492,0.49402913748332644,0.9664769690510588,0.9369101569578824,0.9564740284832749,0.94987192380361,0.9393385805884138,0.1674453888423022,0.9863774008904191,0.8826872310865993,0.9304013484991778,0.9041738060159838,0.8826270092503299,-0.1163474643138942,0.9733519833584391,0.13163510508571835,0.5833602324080052,0.3369736747722545,0.36284376512283656,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11733088027172374,0.060700537786583644,0.1017548825360883,0.08527172374752334,0.0793918799964595,0.06,1.0,0.295,0.76,0.51,0.52659793814433,0.49402913748332644,0.9664769690510588,0.9367946100015296,0.9564050614648063,0.9499901555029269,0.9394994709211505,0.1674453888423022,0.9863774008904191,0.8826780899479552,0.9288898118279829,0.904215381017549,0.8828491757022879,-0.1163474643138942,0.9733519833584391,0.1349257585539057,0.5839071802596657,0.33254429380962625,0.36239764486122295,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11733088027172374,0.0593942824794792,0.10184687234644778,0.08489527313897538,0.07900911704679191,0.06,1.0,0.29,0.77,0.52,0.5300350877192983,0.49402913748332644,0.9664769690510588,0.9356879363419834,0.956368582619353,0.9497536921042931,0.9391612957328649,0.1674453888423022,0.9863774008904191,0.8825059109221275,0.9292681180759593,0.904215381017549,0.8825315004465254,-0.1163474643138942,0.9733519833584391,0.13230758195251413,0.5869378093393587,0.33943045692561513,0.36591437348122474,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.05957472403056892,0.10198485706198698,0.08436527030851967,0.07905238378652936,0.06,1.0,0.29,0.77,0.525,0.5300342465753424,0.49402913748332644,0.9664769690510588,0.9359663253894236,0.9563868220420796,0.94987192380361,0.9393290955548028,0.1674453888423022,0.9863774008904191,0.8826583802535294,0.9304254394495883,0.9043697323302791,0.8833880408520023,-0.1163474643138942,0.9733519833584391,0.13556236998780571,0.5856466537551108,0.34064988164407145,0.36585112111412776,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.05966388338522502,0.10203155958109256,0.08402561562411548,0.07904156341279789,0.06,1.0,0.29,0.77,0.53,0.5301360544217687,0.49402913748332644,0.9664769690510588,0.9356970745764737,0.9565390048293058,0.9496906468192332,0.9392670859074854,0.1674453888423022,0.9863774008904191,0.882220203196564,0.9284885821654413,0.9031590604196893,0.8830759095866388,-0.1163474643138942,0.9733519833584391,0.13159923965282258,0.5851624704110179,0.3442184922172011,0.3661961951411366,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.059454429663175774,0.10203155958109256,0.08402561562411548,0.07897795517867491,0.06,1.0,0.29,0.77,0.53,0.5307823129251701,0.49402913748332644,0.9664769690510588,0.935640729019103,0.9566018818957968,0.9496906468192332,0.9391877832925779,0.1674453888423022,0.9863774008904191,0.8826555254192544,0.9290789649519711,0.9041738060159838,0.8835327893755283,-0.1163474643138942,0.9733519833584391,0.13159923965282258,0.5865074241446093,0.3442184922172011,0.3670458643252151,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.05957472403056892,0.10215928389470705,0.08408010189640533,0.07916044476403945,0.06,1.0,0.29,0.77,0.52,0.5296283783783783,0.49402913748332644,0.9664769690510588,0.9355740227593888,0.9568035768954679,0.9500047214684086,0.9395280343094162,0.1674453888423022,0.9863774008904191,0.8825218153235984,0.9284427353363112,0.9041738060159838,0.8839295420937814,-0.1163474643138942,0.9733519833584391,0.12884656767807184,0.5875654544150348,0.34287353848360946,0.3657748290575921,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11733088027172374,0.0593942824794792,0.10205491084064534,0.08381403906028871,0.07879874204115463,0.06,1.0,0.29,0.77,0.53,0.5339590443686006,0.49402913748332644,0.9664769690510588,0.9353905918889469,0.9567782001951076,0.9496276015341734,0.9393883596940683,0.1674453888423022,0.9863774008904191,0.8826963722252434,0.9292681180759593,0.9047713417882339,0.8840870203945618,-0.1163474643138942,0.9733519833584391,0.129617674485331,0.5917437773473926,0.3444516175310236,0.37040117628827285,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11774129634871215,0.05931538352674781,0.10249292386074157,0.08390319841494481,0.07892509141606933,0.05,1.0,0.29,0.77,0.53,0.5321283783783783,0.49402913748332644,0.9664769690510588,0.9353837464773731,0.9566535586939934,0.9496906468192332,0.9394477783142839,0.1674453888423022,0.9863774008904191,0.8826753419813148,0.9284427353363112,0.9043697323302791,0.8840527936360902,-0.1163474643138942,0.9733519833584391,0.12589663582239433,0.5928197403342659,0.3454917150850011,0.36886228546170446,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11774129634871215,0.058879139541466174,0.10253396546844042,0.08390319841494481,0.0786903558479718,0.05,1.0,0.29,0.7775000000000001,0.525,0.5332993197278912,0.49402913748332644,0.9664769690510588,0.9348609002859063,0.9568543302961885,0.9500047214684086,0.9390832086189204,0.1674453888423022,0.9863774008904191,0.8822572499665613,0.9282755897221067,0.9041738060159838,0.8816238944506006,-0.1163474643138942,0.9733519833584391,0.12462341295459431,0.610026181766014,0.3454917150850011,0.370488091944331,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11774129634871215,0.05879316444947637,0.10319664590999152,0.08449830172657799,0.07927363915179386,0.05,1.0,0.2775,0.78,0.52,0.5265753424657534,0.49402913748332644,0.9664769690510588,0.9353444451218031,0.9572664881160704,0.9502250944318802,0.9392611011398492,0.1674453888423022,0.9863774008904191,0.882110538430803,0.9290664857808472,0.9041738060159838,0.8816842056879711,-0.1163474643138942,0.9733519833584391,0.11677784950864359,0.6117028907538914,0.34287353848360946,0.3641998372790223,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11774129634871215,0.05852144070195302,0.10305866119445231,0.08447707330880272,0.07904057729664339,0.05,1.0,0.28,0.78,0.52,0.5287671232876712,0.49402913748332644,0.9664769690510588,0.9351952605938667,0.9573716133350194,0.9501272118247173,0.9390072021418775,0.1674453888423022,0.9863774008904191,0.8819548175047545,0.9311281361620726,0.9046477127156216,0.8802978423722976,-0.1163474643138942,0.9733519833584391,0.11977261315544083,0.6126084929345097,0.3441646940678574,0.3664242310795102,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11774129634871215,0.05813048400792528,0.10310147183696575,0.08496320407585621,0.07921380394508325,0.05,1.0,0.28,0.78,0.52,0.5266550522648084,0.49402913748332644,0.9664769690510588,0.9353256800009544,0.9573772424615927,0.950193506251286,0.9389581588283608,0.1674453888423022,0.9863774008904191,0.8812250477988103,0.931713988399715,0.9045240836430093,0.8799815462060387,-0.1163474643138942,0.9733519833584391,0.11896564091528589,0.6152535686105731,0.34186930636252777,0.3645173899862212,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11774129634871215,0.058879139541466174,0.10292492216246815,0.08501556750636852,0.07946319813783725,0.05,1.0,0.28,0.7775000000000001,0.515,0.5252097902097902,0.49402913748332644,0.9664769690510588,0.9353700556542257,0.957427619635399,0.9502364488480722,0.9391930894253454,0.1674453888423022,0.9863774008904191,0.8814677304635028,0.9317681968606409,0.904328157328714,0.8805043180414129,-0.1163474643138942,0.9733519833584391,0.12136862491930281,0.6122946703966716,0.34064988164407145,0.3630725489989532,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11774129634871215,0.05813048400792528,0.10283399377299746,0.08522502122841778,0.07917111534748035,0.05,1.0,0.28,0.78,0.52,0.5282578397212543,0.49402913748332644,0.9664769690510588,0.9351023714284763,0.9572996534801956,0.9500168702014752,0.9387885594085748,0.1674453888423022,0.9863774008904191,0.8815358341807659,0.9324507088256714,0.9047713417882339,0.879914093139839,-0.1163474643138942,0.9733519833584391,0.12215766444300985,0.6152535686105731,0.33943045692561513,0.36621018843223574,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11774129634871215,0.057500707613925846,0.10265213699405605,0.08526040192470989,0.0790280413743104,0.05,1.0,0.28,0.78,0.52,0.5290175438596492,0.49402913748332644,0.9664769690510588,0.934910928548866,0.9574406592756188,0.9500715989493729,0.9385951820983448,0.1674453888423022,0.9863774008904191,0.8821249672880428,0.9329641573145537,0.906036733380073,0.8794760510211216,-0.1163474643138942,0.9733519833584391,0.12373574349042393,0.6170647729718097,0.33641776056236994,0.36752341006019096,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.11774129634871215,0.05858264930653836,0.10255590150014152,0.08527172374752334,0.0792141084714639,0.05,1.0,0.28500000000000003,0.78,0.51,0.5285512367491165,0.49402913748332644,0.9664769690510588,0.9351023714284763,0.9574033217420324,0.9501828247000617,0.9387679549188711,0.1674453888423022,0.9863774008904191,0.8823895326450799,0.9346452261836774,0.906036733380073,0.8799061759558335,-0.1163474643138942,0.9733519833584391,0.12526002438849432,0.6131016426368265,0.33541352844128824,0.3668144119729207,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11774129634871215,0.058722403056892164,0.10255519388621567,0.08526606283611662,0.07906627850886809,0.05,1.0,0.29,0.78,0.515,0.5298591549295776,0.49402913748332644,0.9664769690510588,0.9351952605938667,0.9572664881160704,0.9501272118247173,0.938386113392123,0.1674453888423022,0.9863774008904191,0.882110538430803,0.934602051734956,0.9059876657411211,0.8784459092057934,-0.1163474643138942,0.9733519833584391,0.12884656767807184,0.612716089233197,0.3359156445018291,0.3683190528292775,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11774129634871215,0.05886215680724597,0.10287574299462213,0.08610812340786868,0.07936477326482781,0.05,1.0,0.28,0.78,0.51,0.5259169550173011,0.49402913748332644,0.9664769690510588,0.9349165930976956,0.9574406592756188,0.9502929752749464,0.9385070012644995,0.1674453888423022,0.9863774008904191,0.8820672518590839,0.9347315750811201,0.9059612368500174,0.8776371229600569,-0.1163474643138942,0.9733519833584391,0.12653324725629433,0.6123305358295674,0.3323291012122517,0.3652457501944055,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.11783753184262666,0.05844289555618455,0.1028198414944806,0.08595740164166431,0.07925088380504429,0.05,1.0,0.28250000000000003,0.78,0.51,0.5269463087248322,0.49402913748332644,0.9664769690510588,0.9350094822630859,0.9574219905088256,0.9502861833599024,0.938332655594176,0.1674453888423022,0.9900479191806204,0.8820816807163236,0.9366650463479916,0.9060600092745534,0.8780346828767783,-0.1163474643138942,0.9733519833584391,0.1273043540635535,0.6134871960404562,0.33243669751093896,0.36682201935385417,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19932885906040265
0.006518539484857062,0.11783753184262666,0.060451103877724316,0.1035649589583923,0.08727851684121143,0.08032041432480153,0.04,1.0,0.2725,0.77,0.495,0.5161904761904762,0.49402913748332644,0.9664769690510588,0.937100921796513,0.957467337206595,0.9505979290098423,0.93885006609319,0.1674453888423022,0.9900479191806204,0.8822572499665613,0.9383508882498813,0.9078185806710897,0.8793270335468375,-0.1163474643138942,0.9733519833584391,0.11756688903235066,0.5911699304210603,0.3257477942758769,0.35566151717124694,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.1993197278911564
0.006518539484857062,0.11783753184262666,0.06118596093971129,0.10422303990942541,0.08842768185677895,0.08072587462501195,0.03,1.0,0.27,0.77,0.49,0.5117056856187291,0.49402913748332644,0.9664769690510588,0.9375792031050152,0.9576124684100172,0.9507554559892984,0.9391526051174981,0.1674453888423022,0.9900479191806204,0.8820961095735633,0.9374010291265389,0.9071541896492624,0.8794845927975362,-0.1163474643138942,0.9733519833584391,0.11589914640269705,0.5848576142314038,0.3217129330751022,0.35117500675925467,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.1993311036789297
0.006518539484857062,0.11783753184262666,0.06447707330880272,0.1040210161335975,0.0884673082366261,0.08102406657539891,0.03,1.0,0.27,0.7375,0.48,0.50921768707483,0.49402913748332644,0.9664769690510588,0.9378406793154619,0.9574936953975137,0.9509409197526542,0.9390892291088383,0.1674453888423022,0.9900479191806204,0.8817299487960956,0.9376927204768535,0.9078185806710897,0.8788608832204777,-0.1163474643138942,0.9733519833584391,0.11689441216555482,0.5605139516533963,0.3121009970590345,0.34885269651939393,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.1993197278911564
0.006518539484857062,0.11783753184262666,0.06410911406736484,0.10426903481460514,0.08727851684121143,0.08051725113950242,0.03,1.0,0.27,0.75,0.495,0.5152068965517241,0.49402913748332644,0.9664769690510588,0.937100921796513,0.9574936953975137,0.9507573684187522,0.9389834442843259,0.1674453888423022,0.9900479191806204,0.8822572499665613,0.9383508882498813,0.9078185806710897,0.8779334719185204,-0.1163474643138942,0.9733519833584391,0.11756688903235066,0.5763306075604333,0.3257477942758769,0.3541143835226781,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19931034482758614
0.006518539484857062,0.11783753184262666,0.06410911406736484,0.10426903481460514,0.08727851684121143,0.0805287897780114,0.03,1.0,0.27,0.75,0.495,0.5147619047619048,0.49402913748332644,0.9664769690510588,0.937100921796513,0.9577513190731006,0.9508367430473765,0.9391211783666831,0.1674453888423022,0.9900479191806204,0.8820816807163236,0.9383508882498813,0.9080442853243001,0.8775275887250649,-0.1163474643138942,0.9733519833584391,0.11689441216555482,0.5763306075604333,0.3257477942758769,0.3540791684294405,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.1993197278911564
0.006518539484857062,0.11783753184262666,0.06455137277101614,0.10422303990942541,0.08842768185677895,0.08091775367359569,0.03,1.0,0.27,0.735,0.49,0.5114237288135594,0.49402913748332644,0.9664769690510588,0.9380610411376644,0.9577420684272385,0.950914205246547,0.9393595588403464,0.1674453888423022,0.9900479191806204,0.8823895326450799,0.9382287294423102,0.9078692397570328,0.8789108473401753,-0.1163474643138942,0.9733519833584391,0.11704684025536188,0.5591600315615809,0.32390072448174445,0.35070788638317163,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19932203389830502
0.006518539484857062,0.11783753184262666,0.0647477356354373,0.10426903481460514,0.08843334276818568,0.08110711185239079,0.03,1.0,0.27,0.73,0.49,0.5096644295302013,0.49402913748332644,0.9664769690510588,0.9385554234602232,0.9576680177727657,0.9509409197526542,0.9394686536623249,0.1674453888423022,0.9900479191806204,0.8826611793285162,0.9383508882498813,0.9080442853243001,0.8793165283731886,-0.1163474643138942,0.9733519833584391,0.11689441216555482,0.5549458431963273,0.3228068287784233,0.34917285646268625,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19932885906040265
0.006518539484857062,0.1182790829323521,0.06496603453155958,0.10434687234644777,0.08849561279365978,0.08135572756256662,0.03,1.0,0.26,0.725,0.48,0.5066666666666668,0.49402913748332644,0.9664769690510588,0.9395689195287711,0.9576124684100172,0.9509676342587614,0.9396482251646424,0.1674453888423022,0.9900479191806204,0.8823895326450799,0.9386878720210214,0.9082193308915675,0.8796033211223785,-0.1163474643138942,0.9733519833584391,0.11127250555914214,0.5510723764435836,0.3165483107381106,0.3465110982800454,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.1182790829323521,0.06500353806962922,0.10433095103311633,0.08852604019247098,0.08137237996633248,0.03,1.0,0.26,0.7224999999999999,0.485,0.5067763157894737,0.49402913748332644,0.9664769690510588,0.9392481111945971,0.9575569190472688,0.9509409197526542,0.9396261425657926,0.1674453888423022,0.9900479191806204,0.8825218153235984,0.9385804595392369,0.9080442853243001,0.8796837353980661,-0.1163474643138942,0.9733519833584391,0.11144286636539708,0.5507495875475217,0.3191306219066064,0.3465837231339593,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.1182790829323521,0.06500353806962922,0.10417704500424568,0.0883866402490801,0.08123888035259391,0.03,1.0,0.2675,0.7224999999999999,0.49,0.508961038961039,0.49402913748332644,0.9664769690510588,0.938216932867694,0.9574783468235007,0.9507573684187522,0.939440659121989,0.1674453888423022,0.9900479191806204,0.8814621212507884,0.9381065706347391,0.9074610556172045,0.8798651207371938,-0.1163474643138942,0.9733519833584391,0.11545979484972382,0.5507495875475217,0.32434904239294166,0.34848624583937693,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
0.006518539484857062,0.1182790829323521,0.06489102745542032,0.10462921030285875,0.08811633172940843,0.08127512957455003,0.03,1.0,0.26,0.73,0.5,0.507672131147541,0.49402913748332644,0.9664769690510588,0.9377492576776051,0.9577235671355142,0.9509676342587614,0.939451893096746,0.1674453888423022,0.9900479191806204,0.8816175144417662,0.9379844118271681,0.9078692397570328,0.8796127154387705,-0.1163474643138942,0.9733519833584391,0.11046553331898712,0.5517179542357076,0.32490495660282614,0.34715904614411314,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.1182790829323521,0.06492853099348994,0.10436279365977921,0.0883866402490801,0.08135677339149643,0.03,1.0,0.26,0.7275,0.49,0.507124183006536,0.49402913748332644,0.9664769690510588,0.9385554234602232,0.9574936953975137,0.9509409197526542,0.9394922822510912,0.1674453888423022,0.9900479191806204,0.8811513348688328,0.9377985590387272,0.9082526707950278,0.8797205612446618,-0.1163474643138942,0.9733519833584391,0.11110214475288721,0.5513951653396456,0.32434904239294166,0.3466824240156814,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996
0.006518539484857062,0.1182790829323521,0.06455137277101614,0.10474384375884516,0.08811633172940843,0.08118134185727681,0.03,1.0,0.26,0.735,0.5,0.5077524429967426,0.49402913748332644,0.9664769690510588,0.9380610411376644,0.9577420684272385,0.9514186310835545,0.9394076172932204,0.1674453888423022,0.9900479191806204,0.8813067280598106,0.9372072823505888,0.9101784110741051,0.8795650059331396,-0.1163474643138942,0.9733519833584391,0.10981995552686319,0.5591600315615809,0.32490495660282614,0.3476133832505391,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999998
0.006518539484857062,0.1182790829323521,0.06462567223322954,0.10468652703085196,0.08788069629210302,0.08110828882411107,0.03,1.0,0.26,0.7324999999999999,0.5,0.5091558441558441,0.49402913748332644,0.9664769690510588,0.938216932867694,0.9577328177813764,0.9509409197526542,0.939316175203077,0.1674453888423022,0.9900479191806204,0.8804244142516411,0.9371904231891808,0.9095642941316858,0.879423665596392,-0.1163474643138942,0.9733519833584391,0.11014274442292515,0.5578061114697654,0.32517394734954447,0.34849078724159416,0.0,0.4,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999993
